Ntime;time;Close Price;Open Price;High Price;Low Price;Volume;MACD;CCI;ATR;BOLL;EMA20;MA10;MTM6;MA5;MTM12;ROC;SMI;WVAD;US Dollar Index;Federal Fund Rate
20100916;734397;1124.66;1123.89;1125.44;1118.88;336408;9.75487365804634;90.5228511846445;6.55999999999995;1085.47769230769;1098.51100476993;1109.178;25.7900000000002;1120.456;75.74;7.17886651482376;0.0307292870734268;22828157.6679236;81.27;0.21
20100917;734398;1125.59;1126.39;1131.47;1122.43;408614;10.6153563636922;94.1642772811603;9.03999999999996;1086.86692307692;1101.08995669661;1112.727;21.4099999999999;1123.664;76.26;4.19331846078368;0.0187279560052949;24237101.995372;81.41;0.21
20100920;734401;1142.71;1126.57;1144.86;1126.57;336408;12.5342490092698;122.665539567537;19.27;1089.14;1105.05377034455;1116.547;33.1600000000001;1127.826;62.4200000000001;4.82616273736356;0.0445169815613761;30047372.5848998;81.32;0.21
20100921;734402;1139.78;1142.82;1148.59;1136.22;417566;13.6610822898874;124.504451619215;12.3699999999999;1091.46807692308;1108.36103031173;1121.341;17.8799999999999;1131.562;49.6800000000001;3.19327122434383;0.0358928916106618;22946366.6658085;80.44;0.2
20100922;734403;1134.28;1139.49;1144.38;1131.58;391107;13.9495005890622;95.8287255118803;12.8000000000002;1093.57961538462;1110.82950361538;1124.882;12.3799999999999;1133.404;29.77;2.69531285366361;0.0265366576154035;18374293.1271;79.8;0.21
20100923;734404;1124.83;1131.1;1136.77;1122.79;384785;13.2626545204491;49.5287455609948;13.98;1094.82153846154;1112.16288422344;1126.947;2.92999999999984;1133.438;32.99;1.83972983494943;0.0135842749571046;22497950.7264329;80.11;0.2
20100924;734405;1148.67;1131.69;1148.9;1131.69;412395;14.4751522784252;117.958120838948;24.0700000000002;1096.91807692308;1115.63975239263;1130.859;26.77;1138.054;49.8000000000002;3.99815302713421;0.0233052138560248;34522535.3359473;79.28;0.21
20100927;734408;1142.16;1148.64;1149.92;1142;358786;14.7408396696778;111.450360624993;7.92000000000007;1099.47692307692;1118.16549026;1132.885;21.0600000000002;1137.944;37.98;3.40875139202;0.0184387476360581;31776169.4244739;79.53;0.19
20100928;734409;1147.7;1142.31;1150;1132.09;402584;15.2229498517743;90.3880516503158;17.9100000000001;1102.40038461538;1120.97830071143;1135.545;22.6300000000001;1139.528;38.1500000000001;5.11613423212194;0.0197176962620895;41200441.9604096;78.92;0.19
20100929;734410;1144.73;1146.75;1148.63;1140.26;399028;15.1902675174988;85.1896728492877;8.37000000000012;1105.37615384615;1123.24036731034;1137.511;20.0699999999999;1141.618;22.8299999999999;4.17337810660043;0.0175325185851685;36291817.767792;78.78;0.19
20100930;734411;1141.2;1145.97;1157.16;1136.08;428416;14.7099577967133;78.2259026266359;21.0800000000002;1108.81192307692;1124.95080851888;1139.165;15.6100000000001;1144.892;20.1000000000001;3.35271423137532;0.0136785839467229;38724965.0523963;78.8;0.15
20101001;734412;1146.24;1143.49;1150.3;1139.42;429891;14.568063197275;74.698951710474;10.8799999999999;1112.30846153846;1126.9783505647;1141.23;20.6500000000001;1144.406;21.1700000000001;3.80916154974732;0.00307963428252371;35249925.8174912;78.03;0.2
20101004;734415;1137.03;1144.96;1148.16;1131.87;360411;13.5561735458941;17.1836363403405;16.2900000000002;1115.76269230769;1127.93565051092;1140.662;11.4400000000001;1143.38;12.3699999999999;2.97505841438895;-0.00241274631946516;37755508.7158258;78.49;0.2
20101005;734416;1160.75;1140.68;1162.76;1140.68;406884;14.5010899324659;155.078649579947;25.73;1119.46115384615;1131.06082665274;1142.759;35.1600000000001;1145.99;35.1600000000001;5.12325888894926;0.0228042214085721;44829012.1241009;77.81;0.2
20101006;734417;1159.97;1159.81;1162.33;1154.85;407316;15.0139322304074;185.373713018466;7.48000000000002;1123.73230769231;1133.81408125724;1145.328;34.3800000000001;1149.038;17.26;5.05261823253455;0.0302938869108685;35501312.7237375;77.43;0.19
20101007;734418;1158.06;1161.57;1163.87;1151.41;391055;15.0922681364252;154.675105832064;12.4599999999998;1127.91423076923;1136.1232163756;1148.651;32.47;1152.41;18.28;4.87963918926261;0.00810838816641614;26189077.1661145;77.42;0.18
20101008;734419;1165.15;1158.36;1167.73;1155.58;387142;15.5472348076764;156.143612626013;12.1500000000001;1131.17807692308;1138.88767195887;1150.299;22.4400000000001;1156.192;30.8700000000001;5.01104051191926;0.0197313650602927;23273894.3659497;77.2;0.18
20101011;734422;1165.32;1165.32;1168.68;1162.02;250590;15.7400749654068;134.837116336503;6.66000000000008;1134.07115384615;1141.40503653422;1152.615;25.54;1161.85;40.49;3.87022016222478;0.0151203103010331;29944184.6995742;77.47;0.18
20101012;734423;1169.77;1164.28;1172.58;1155.71;407617;16.0667722403762;113.397172691685;16.8699999999999;1136.58115384615;1144.1064616262;1154.822;27.6099999999999;1163.654;21.0999999999999;4.34127196503435;0.0214059174025663;27882054.7939292;77.33;0.18
20101013;734424;1178.1;1171.32;1184.38;1171.32;496941;16.8041359487952;164.418639987844;14.6100000000001;1139.89884615385;1147.34394147132;1158.159;30.3999999999999;1167.28;35.9399999999998;4.71348449429813;0.0313216195569136;31129809.3572691;77.08;0.18
20101014;734425;1173.81;1177.82;1178.89;1166.71;496941;16.8481202109606;112.309921451993;12.1800000000001;1142.78115384615;1149.86451847405;1161.42;29.0799999999999;1170.43;26.1099999999999;4.37020966336492;0.0234876172464027;23439775.1619325;76.53;0.19
20101015;734426;1176.19;1177.47;1181.2;1167.12;572491;16.8804369951533;106.473241264369;14.0800000000002;1145.55076923077;1152.37170719081;1164.415;34.99;1172.638;31.46;4.49542017963914;0.0332939406048343;15756364.1749145;76.97;0.2
20101018;734429;1184.71;1176.83;1185.53;1174.55;445005;17.3930448802598;125.899408326052;10.98;1148.44153846154;1155.45154460121;1169.183;19.5599999999999;1176.516;43.51;3.67547321717671;0.0202243587038178;21894504.7015123;77.15;0.19
20101019;734430;1165.9;1178.64;1178.64;1159.71;560012;16.0959365864799;38.0959276176921;25;1150.13384615385;1156.44663559157;1169.698;0.580000000000155;1175.742;19.6600000000001;2.29167032234292;0.00508619950253029;11134166.9414047;78.19;0.19
20101020;734431;1178.17;1166.74;1182.94;1166.74;502788;15.8750575917923;79.6228680507189;17.04;1152.32884615385;1158.51552743999;1171.518;8.40000000000009;1175.756;41.1400000000001;3.15279820690621;0.017068844054763;16624247.6065104;77.17;0.19
20101021;734432;1180.26;1179.82;1189.43;1171.17;462547;15.6878155578711;98.3394107925172;18.26;1154.45153846154;1160.58642958856;1173.738;2.16000000000008;1177.046;19.51;2.83697830443495;0.0128022639079524;18335296.1370236;77.44;0.19
20101022;734433;1183.08;1180.52;1183.93;1178.99;317789;15.5872946987263;100.334574336063;4.94000000000006;1156.69846153846;1162.72867438965;1175.531;9.26999999999998;1178.424;23.1099999999999;3.35013496632393;0.0150116644690131;14770110.110834;77.37;0.19
20101025;734436;1185.62;1184.74;1196.14;1184.74;422138;15.5335271344536;138.54944752332;13.0600000000002;1159.00730769231;1164.90880063826;1177.561;9.42999999999984;1178.606;27.5599999999999;3.89239397125831;0.0133685329194851;17596291.2514129;77.19;0.19
20101026;734437;1185.64;1184.88;1187.11;1177.72;420368;15.3159767392604;84.2653458297255;9.38999999999987;1160.65846153846;1166.88320057747;1179.148;0.930000000000064;1182.554;20.49;1.75857185770073;0.00635943456698508;21636383.6028927;77.65;0.19
20101027;734438;1182.45;1183.84;1183.84;1171.7;433567;14.7165172930063;38.6948536058005;13.9400000000001;1162.29961538462;1168.36575290343;1179.583;16.55;1183.41;17.1300000000001;1.46998249407889;0.00730686286946602;24103149.127914;78.06;0.19
20101028;734439;1183.78;1184.47;1189.53;1177.1;428346;14.1852426010066;74.2630739770372;12.4300000000001;1164.20346153846;1169.83377643643;1180.58;5.6099999999999;1184.114;14.01;1.19767133710045;0.00641166432952062;15215809.5692163;77.28;0.19
20101029;734440;1183.26;1183.87;1185.46;1179.7;353788;13.5658650776336;59.4150110375266;5.75999999999999;1166.45076923077;1171.11246439487;1181.287;3;1184.15;5.16000000000008;0.437993379169857;-0.00122392821872023;20091385.6154791;77.05;0.2
20101101;734443;1184.38;1185.71;1195.81;1177.65;412918;13.0153457635649;95.876492216728;18.1599999999999;1167.82423076923;1172.37603921441;1181.254;1.30000000000018;1183.902;10.5700000000002;0.900486450106931;0.0156031003563046;17040054.5284232;77.23;0.2
20101102;734444;1193.57;1187.86;1195.88;1187.86;386620;13.1688095971172;160.593136282484;11.5;1169.80153846154;1174.39451167018;1184.021;7.95000000000005;1185.488;17.3799999999999;1.47765242010218;0.0129024690633979;23926714.7803738;76.72;0.2
20101103;734445;1197.96;1193.79;1198.3;1183.56;466548;13.4891723203036;150.094530282288;14.74;1171.73461538462;1176.63884389206;1186;12.3199999999999;1188.59;13.25;1.11841716538225;0.0147751177000902;28685356.8381192;76.39;0.2
20101104;734446;1221.06;1198.34;1221.25;1198.34;569547;15.4291810370983;273.061693119622;23.29;1174.67038461538;1180.86943018806;1190.08;38.6099999999999;1196.046;55.1599999999999;4.73110901449523;0.0311041226475358;37402710.9828063;75.85;0.19
20101105;734447;1225.85;1221.2;1227.08;1220.29;563746;17.1554080256174;235.648066820239;6.78999999999996;1177.92615384615;1185.15329397967;1194.357;42.0699999999999;1204.564;47.6799999999998;4.04695417469464;0.032818044622099;48004214.8655563;76.59;0.18
20101108;734450;1223.25;1223.24;1224.57;1217.55;393723;18.1049544351338;162.554545378699;8.29999999999996;1180.88807692308;1188.78155169589;1198.12;39.99;1212.338;42.99;3.64241777235524;0.0307459636215;38818264.0620954;77.03;0.18
20101109;734451;1213.4;1223.59;1226.84;1208.94;484804;17.8568217994546;103.919193510796;17.8999999999999;1183.82538461538;1191.12616582009;1200.896;29.02;1216.304;30.3200000000002;2.56280217736756;0.0255068402835009;33961039.6922689;77.74;0.17
20101110;734452;1218.71;1213.14;1218.75;1204.33;456130;17.8825090871762;74.9660210474471;14.4200000000001;1186.05461538462;1193.75319764675;1204.522;25.1400000000001;1220.454;33.0900000000001;2.7909448221184;0.0286614535041151;39356662.038461;77.64;0.17
20101111;734453;1213.54;1213.04;1215.45;1204.49;393112;17.286423525281;52.4325931560777;14.22;1188.115;1195.63765501373;1207.498;15.5799999999999;1218.95;27.8999999999999;2.35315947505144;0.0249517939252105;35479684.0361304;78.12;0.17
20101112;734454;1199.21;1209.07;1210.5;1194.08;421362;15.4792747400322;4.7718185122782;19.46;1189.69769230769;1195.97787834575;1209.093;-21.8499999999999;1213.622;16.76;1.41739608440103;0.0123664745957755;30252483.796033;78.14;0.19
20101115;734457;1197.75;1200.44;1207.43;1197.15;350337;13.7705482018457;-3.48371740776717;10.28;1190.95153846154;1196.14665183663;1210.43;-28.0999999999999;1208.522;13.97;1.18011792731758;0.0034898768524317;25811108.4784038;78.62;0.21
20101116;734458;1178.34;1194.79;1194.79;1173;511638;10.7264969459802;-100.306269924502;24.75;1191.45230769231;1194.45078023315;1208.907;-44.9100000000001;1201.51;-4.92000000000007;-0.415800415800422;-0.0163778423319644;12211031.6155367;79.21;0.21
20101117;734459;1178.59;1178.33;1183.56;1175.82;390478;8.23926024185789;-110.547119565868;7.74000000000001;1191.79153846154;1192.94022973475;1206.97;-34.8100000000002;1193.486;-5.79000000000019;-0.488863371553065;-0.034781255630354;15521944.5226331;79.05;0.2
20101118;734460;1196.69;1183.75;1200.29;1183.75;468726;7.64055045666964;-45.157601866812;21.7;1192.50653846154;1193.29735071239;1204.533;-22.02;1190.116;3.12000000000012;0.261400671933788;-0.0237875759676958;23166097.9983899;78.57;0.2
20101119;734461;1199.73;1196.12;1199.97;1189.44;367539;7.32691116107594;-36.1229274195074;10.53;1193.50346153846;1193.90998397788;1201.921;-13.8099999999999;1190.22;1.76999999999998;0.1477511770009;-0.0192274678111588;20357092.5125369;78.49;0.21
20101122;734464;1197.84;1198.07;1198.94;1184.58;368950;6.8469155743735;-51.4280818983975;15.1500000000001;1194.33615384615;1194.28427121808;1199.38;-1.37000000000012;1190.238;-23.22;-1.90162645570242;-0.0128234712378442;27257846.5812286;78.64;0.19
20101123;734465;1180.73;1192.51;1192.51;1176.91;413307;5.02792284320367;-100.587875098734;20.9299999999998;1194.18307692308;1192.99338824493;1196.113;-17.02;1190.716;-45.1199999999999;-3.68071134314964;-0.0311640997448122;14575030.3170234;79.71;0.2
20101124;734466;1198.35;1183.7;1198.62;1183.7;338425;4.95107186757787;-40.5156234628165;17.8899999999999;1195.43115384615;1193.50354174541;1194.077;20.01;1194.668;-24.9000000000001;-2.0355610055181;-0.0125170987359296;21052753.427005;79.76;0.2
20101126;734468;1189.4;1194.16;1194.16;1186.93;161382;4.12047840385321;-51.2555278808488;11.4199999999998;1195.86307692308;1193.11272824585;1191.663;-7.28999999999996;1193.21;-24;-2.40500201032239;-0.00818038542040172;15744649.9992479;80.39;0.2
20101129;734471;1187.76;1189.08;1190.34;1173.64;367345;3.29194530943801;-83.5585128977442;16.6999999999998;1196.15153846154;1192.60294460339;1190.518;-11.97;1190.816;-30.95;-2.12436343260214;-0.00834063869755793;14522988.9034589;80.76;0.2
20101130;734472;1180.55;1182.96;1187.4;1174.14;428470;2.03013795273773;-97.8973819635646;13.6199999999999;1196.05423076923;1191.45504511735;1188.798;-17.29;1187.358;-32.99;-1.55602438271863;0.00187200880945325;11871889.3372905;81.3;0.2
20101201;734473;1206.07;1186.6;1207.61;1186.6;454811;3.05419044589007;69.4280413180371;27.0599999999999;1196.84076923077;1192.84694558237;1191.571;25.3399999999999;1192.426;6.8599999999999;0.694635775412226;0.0227847471539795;20971237.3844347;80.7;0.2
20101202;734474;1221.53;1206.81;1221.89;1206.81;497080;5.05498153943222;202.418374868025;15.8200000000002;1198.22115384615;1195.57866505071;1195.865;23.1800000000001;1197.062;23.78;3.66532579730808;0.0203351534550931;30126380.0259778;80.23;0.19
20101203;734475;1224.71;1219.93;1225.57;1216.82;373578;6.81862149546168;199.945226606892;8.75;1199.84653846154;1198.35307790303;1198.667;26.3600000000001;1204.124;46.3700000000001;3.91315045944732;0.0203966653330176;34861700.7341503;79.17;0.18
20101206;734478;1223.12;1223.87;1225.8;1220.67;352737;7.99584799667628;159.667614283474;5.12999999999988;1201.35961538462;1200.71183238845;1201.006;33.7199999999998;1211.196;44.53;2.20859203302441;0.0206684544443718;34494197.292483;79.64;0.18
20101207;734479;1223.75;1227.25;1235.05;1223.25;697063.04;8.87731208740911;139.375491996852;11.9300000000001;1202.91692307692;1202.90594358955;1203.597;35.99;1219.836;27.0599999999999;2.00211714302385;0.0351542390194075;25521504.3725388;79.97;0.17
20101208;734480;1228.28;1225.02;1228.93;1219.5;460759;9.82811942815511;104.636425171753;9.43000000000006;1204.60538461538;1205.32252039055;1208.352;47.73;1224.278;28.55;2.54124090028719;0.0243674080828476;26030124.3929994;80;0.17
20101209;734481;1233;1230.14;1234.71;1226.85;452251;10.8375768099006;105.875284183175;7.86000000000013;1206.12192307692;1207.95847082954;1211.817;26.9300000000001;1226.572;35.1600000000001;4.42692232771252;0.035360908353609;17964947.5513552;80.05;0.16
20101210;734482;1240.4;1233.85;1240.4;1232.58;454731;12.0952704644315;107.866055644233;7.82000000000016;1207.75423076923;1211.04814027435;1216.917;18.8700000000001;1229.71;59.6700000000001;3.50899153002046;0.0424379232505644;17422790.3011552;80.11;0.16
20101213;734485;1240.46;1242.52;1246.73;1240.34;436124;12.9475914705233;106.716589150537;6.3900000000001;1208.50038461538;1213.84926977203;1222.187;15.75;1233.178;42.1100000000001;3.5139984144866;0.0482965996485176;14874789.8514013;79.34;0.17
20101214;734486;1241.59;1241.84;1246.59;1238.17;413235;13.5579558887375;95.9215381508278;8.41999999999985;1209.10576923077;1216.49124407945;1228.291;18.47;1236.746;52.1899999999998;4.38792668572388;0.0286084778389001;19331485.1261177;79.42;0.19
20101215;734487;1235.23;1241.58;1244.25;1234.01;440734;13.3743045823387;73.2099949287121;10.24;1209.56653846154;1218.27588750046;1231.207;11.48;1238.136;47.47;3.99659863945579;0.0110910518688828;10575913.7872803;80.24;0.2
20101216;734488;1242.87;1236.34;1243.75;1232.85;473682;13.6874631931962;76.2375521672653;10.9000000000001;1210.7;1220.61818392899;1233.341;14.5899999999999;1240.11;62.3199999999999;5.27889543009614;0.0146113431010483;14860938.5709963;80.02;0.2
20101217;734489;1243.91;1243.63;1245.81;1239.87;463247;13.8597958576204;86.4064385185496;5.94000000000006;1211.66923076923;1222.83645212623;1235.261;10.9100000000001;1240.812;37.8400000000001;3.13746299966007;0.0167134278203409;20889818.3693427;80.36;0.2
20101220;734492;1247.08;1245.76;1250.2;1241.51;354814;14.0897454282367;98.2434933538787;8.69000000000006;1212.95923076923;1225.14536144754;1237.657;6.67999999999984;1242.136;25.55;2.09163917382299;0.0187077011899797;23776526.6391984;80.57;0.21
20101221;734493;1254.6;1249.43;1255.82;1249.43;347967;14.7092244886539;135.520755467299;8.74000000000001;1215.08961538462;1227.9505651192;1240.742;14.1399999999999;1244.738;29.8899999999999;2.44057776943112;0.0209787980232743;36668333.1869554;80.67;0.2
20101222;734494;1258.84;1254.94;1259.39;1254.94;128559;15.3651784591957;155.130820316502;4.79000000000019;1217.43923076923;1230.89241606023;1243.798;17.25;1249.46;35.72;2.92040028778861;0.0205268342283371;41810363.9914449;80.67;0.19
20101223;734495;1256.77;1257.53;1258.59;1254.05;251502;15.5388725562389;127.128816865481;4.78999999999996;1220.45576923077;1233.35694786402;1246.175;21.54;1252.24;33.02;2.69826353421859;0.0130254541403756;34536885.4001734;80.49;0.19
20101227;734499;1257.54;1254.66;1258.43;1251.48;199247;15.5593010076975;108.113472322394;6.95000000000005;1223.49230769231;1235.66009568649;1247.889;13.6299999999999;1254.966;29.26;1.99026763990267;0.0135820729360497;32722097.3683949;80.27;0.19
20101228;734500;1258.51;1259.1;1259.9;1256.22;247845;15.4753711504907;106.31998872592;3.68000000000006;1225.87;1237.83627704968;1249.694;11.4300000000001;1257.252;25.51;1.46001289906481;0.0134444700479139;32170848.966794;80.38;0.18
20101229;734501;1259.78;1258.78;1262.6;1258.78;221438;15.3345671751806;105.282723376194;4.08999999999992;1228.17961538462;1239.9261554259;1251.513;5.18000000000006;1258.288;19.3799999999999;1.55748673879044;0.0194875295686548;39376329.6817356;79.76;0.18
20101230;734502;1257.88;1259.44;1261.09;1256.32;197072;14.8979308164594;77.1252056003528;4.76999999999998;1230.48884615385;1241.63604538534;1253.778;-0.959999999999809;1258.096;17.4200000000001;1.31202731980768;0.0119327757814738;31587809.9508978;79.52;0.19
20101231;734503;1257.64;1256.76;1259.34;1254.19;179977;14.3669145147098;57.3008613948455;5.14999999999986;1233.44692307692;1243.16023153912;1255.255;0.870000000000118;1258.27;16.0500000000002;1.81423702468367;0.0109172736236125;34434206.8282472;78.96;0.13
20110103;734506;1271.87;1257.62;1276.17;1257.62;428667;14.9223072752798;140.382961117509;18.5500000000002;1236.27461538462;1245.89449520206;1258.051;15.0999999999999;1261.136;36.6399999999999;2.96624920055373;0.0194909857139487;41545397.7505769;79.17;0.19
20110104;734507;1270.2;1272.95;1274.12;1262.66;479642;15.0541698965205;131.293671712917;11.4599999999998;1239.38230769231;1248.20930518282;1260.363;13.4300000000001;1263.474;27.3300000000002;2.19894276955757;0.012281530467643;41585319.8521006;79.43;0.18
20110105;734508;1276.56;1268.78;1277.63;1265.36;476492;15.4932740026604;161.512575454419;12.2700000000002;1242.79769230769;1250.90937135588;1262.559;19.02;1266.83;32.6499999999999;2.62478796697509;0.0138810553362161;38489712.6422126;80.23;0.18
20110106;734509;1273.85;1276.29;1278.17;1270.43;484410;15.4445575729678;142.653072979664;7.74000000000001;1246.38615384615;1253.09419313151;1264.06;15.3399999999999;1270.024;26.77;2.14661449145203;0.0134081720767751;27043687.1404153;80.84;0.17
20110107;734510;1271.5;1274.41;1276.83;1261.7;496311;15.0429186884739;83.9752790478577;15.1299999999999;1248.90269230769;1254.84712711899;1265.533;11.72;1272.796;16.9000000000001;1.34704288219354;0.010979158474243;21589111.8324115;81.14;0.17
20110110;734513;1269.75;1270.84;1271.52;1262.18;403645;14.4172139363664;50.7745086759619;9.33999999999992;1250.75730769231;1256.26644834575;1266.754;11.8699999999999;1272.372;10.9100000000001;0.866670903371364;0.00885213624729278;21622604.1552026;80.88;0.17
20110111;734514;1274.48;1272.58;1277.25;1269.62;405075;14.1400126184888;95.5181163341633;7.63000000000011;1252.67153846154;1258.00107231282;1268.351;16.8399999999999;1273.228;17.71;1.40916794640229;0.0115341158747097;27405924.398915;80.83;0.17
20110112;734515;1285.96;1275.65;1286.87;1275.65;422694;14.6774758296278;154.831774493024;12.3899999999999;1255.08846153846;1260.66382733065;1270.969;15.76;1275.108;28.4200000000001;2.32262068636266;0.0218358269308532;31220647.8882509;80.02;0.16
20110113;734516;1283.76;1285.78;1286.7;1280.47;431084;14.7558019827466;143.559370367934;6.23000000000002;1257.39653846154;1262.86346282297;1273.557;7.20000000000005;1277.09;25.25;2.08502314041701;0.0203464822085124;26030786.4367849;79.16;0.16
20110114;734517;1293.24;1282.9;1293.24;1281.24;466159;15.4052506556147;161.991596367618;12;1259.895;1265.75646636364;1277.117;19.3900000000001;1281.438;33.46;2.75961255770713;0.0165243883579228;27064971.5212166;79.07;0.16
20110118;734521;1295.02;1293.22;1296.06;1290.16;528499;15.8805138533819;162.374061865656;5.89999999999986;1262.28038461538;1268.5434695671;1279.432;25.27;1286.492;37.1399999999999;2.95258689223136;0.0191657271702367;32616386.3766569;78.97;0.19
20110119;734522;1281.92;1294.52;1294.6;1278.92;474371;15.0268822977478;79.7226484618845;16.0999999999999;1263.87730769231;1269.81742484642;1280.604;7.44000000000006;1287.98;24.28;1.93060017175026;0.00418122815776345;26171627.9009188;78.56;0.18
20110120;734523;1280.26;1280.85;1283.35;1271.26;493532;14.0544144715643;17.6790586630293;12.0899999999999;1265.40807692308;1270.81195581343;1280.974;-5.70000000000005;1286.84;8.3900000000001;0.792001259644146;0.00500679549466521;31149684.4941834;78.83;0.18
20110121;734524;1283.35;1283.63;1291.21;1282.07;493532;13.3788409385538;67.1462202458795;10.95;1267.01423076923;1272.00605525977;1281.924;-0.410000000000082;1286.758;13.1499999999999;0.531898226483672;0.00923364631628154;26131878.3434637;78.11;0.17
20110124;734527;1290.84;1283.29;1291.93;1282.47;390247;13.2945728891746;80.1302931596082;9.46000000000004;1269.15307692308;1273.79976428265;1283.858;-2.40000000000009;1286.278;14.28;1.33375201161832;0.0163381983824486;31272689.9446226;78.04;0.18
20110125;734528;1291.18;1288.17;1291.26;1281.07;459538;13.1041683161375;65.8898021428301;10.1900000000001;1271.01115384615;1275.45502482716;1286.001;-2.05999999999995;1285.51;17.3300000000002;1.54777821470704;0.0129339054198485;32746216.4561959;77.93;0.17
20110126;734529;1296.63;1291.97;1299.74;1291.97;473098;13.2404135273916;128.570827057927;8.55999999999995;1273.03884615385;1277.47168912933;1288.216;1.61000000000013;1288.452;25.1300000000001;2.11695215593622;0.00822902447112906;32838490.4924665;77.7;0.17
20110127;734530;1299.54;1297.51;1301.29;1294.41;430919;13.4284071997147;132.109092535099;6.87999999999988;1275.05653846154;1279.57343302178;1289.574;17.6199999999999;1292.308;29.79;1.96629213483146;0.0121427582067501;29738720.3683905;77.72;0.17
20110128;734531;1276.34;1299.63;1302.67;1275.1;561863;11.5719531572363;-7.75803281318843;27.5700000000002;1275.89269230769;1279.2654870197;1288.832;-3.92000000000007;1290.906;1.8599999999999;-0.748079255964425;-0.0130679533574589;21849337.2806327;78.15;0.17
20110131;734534;1286.12;1276.5;1287.17;1276.5;416716;10.7657632019354;-43.3945816674894;10.8300000000002;1276.94192307692;1279.91829777973;1288.12;2.76999999999998;1289.962;0.159999999999854;0.183834984732341;-0.00687248073388835;28785356.522169;77.75;0.17
20110201;734535;1307.59;1289.14;1308.86;1289.14;516450;11.7241526876462;169.142062348881;22.74;1278.89653846154;1282.55369799119;1289.377;16.75;1293.244;23.8299999999999;1.10961615786706;0.0196315358789834;37188967.1375019;77;0.18
20110202;734536;1304.03;1305.91;1307.61;1302.62;409826;12.0574304592133;153.839383232753;4.99000000000001;1280.68461538462;1284.59906008726;1291.588;13.1900000000001;1294.724;10.79;0.834338560514674;0.0182281082490433;33547005.2124352;77.08;0.18
20110203;734537;1307.1;1302.77;1308.6;1294.83;437099;12.426039192387;113.404307885816;13.77;1282.55346153846;1286.74200674562;1294.272;16.26;1296.236;12.0799999999999;1.0717268256472;0.0181699946446332;37076101.8573241;77.76;0.17
20110204;734538;1310.87;1307.01;1311;1301.67;392595;12.8739686649033;124.080790210818;9.32999999999993;1284.51846153846;1289.03991086509;1297.024;20.03;1303.142;28.9499999999998;1.36324270823667;0.0152799285970386;39255994.5277862;78.02;0.17
20110207;734541;1319.05;1311.85;1322.85;1311.85;390227;13.7307342782431;158.97585385998;11.98;1286.87115384615;1291.89801459222;1299.845;28.21;1309.728;38.79;1.9957625808048;0.0211288427277206;37206317.6584386;78.05;0.17
20110208;734542;1324.57;1318.76;1324.87;1316.03;388153;14.6858556644413;151.456126112292;8.83999999999992;1289.44538461538;1295.0096322501;1303.184;33.73;1313.124;41.22;2.42259750703658;0.0210936379353298;43482384.2140492;77.99;0.16
20110209;734543;1320.88;1322.48;1324.54;1314.89;392224;14.9724509879363;121.298045260789;9.67999999999984;1291.33038461538;1297.47347679771;1305.609;29.7;1316.494;30.0400000000002;2.13726763787078;0.0161558960692873;37185356.0420486;77.59;0.15
20110210;734544;1321.87;1318.13;1322.78;1311.74;418461;15.1053396204418;98.5215780406393;11.04;1293.31769230769;1299.79695519793;1307.842;25.2399999999998;1319.448;30.6899999999998;2.07332705286404;0.0344436291011975;43000412.1139146;78.2;0.15
20110211;734545;1329.15;1318.66;1330.79;1316.08;421930;15.6180547641943;116.463954545366;14.71;1295.34038461538;1302.59248327432;1313.123;29.6100000000001;1323.104;32.52;3.68431727408887;0.0323740736560962;50128558.4392945;78.42;0.15
20110214;734548;1332.32;1328.73;1332.96;1326.9;356704;16.0946486259472;123.027651929387;6.05999999999995;1297.58923076923;1305.42367534343;1317.743;55.98;1325.758;32.78;4.06636152031618;0.0185616068211841;54941195.5653506;78.58;0.15
20110215;734549;1328.01;1330.43;1330.43;1324.61;392686;15.9408159122102;90.1774291188456;7.71000000000004;1299.76269230769;1307.57475388215;1319.785;41.8900000000001;1326.446;51.6700000000001;3.47995480578175;0.0180570929435772;50168345.0685541;78.59;0.16
20110216;734550;1336.32;1329.51;1337.61;1329.51;196645;16.3015359693993;108.184277653241;9.59999999999991;1302.32307692308;1310.31239636957;1323.014;28.73;1329.534;50.2;3.5232871618481;0.0218660201149426;49860428.3482847;78.23;0.15
20110217;734551;1340.43;1334.37;1341.5;1331;196645;16.7262421570044;117.027283259335;10.5;1304.85961538462;1313.18073957246;1326.347;19.55;1333.246;32.8400000000001;3.81434037082359;0.0220526249039489;56291133.7015919;77.97;0.15
20110218;734552;1343.01;1340.38;1344.07;1338.12;196645;17.0741886896637;133.686701081612;5.95000000000005;1307.05384615385;1316.02162151794;1329.561;21.1400000000001;1336.018;38.98;3.57696490132111;0.0178405224086195;53354078.7386069;77.62;0.15
20110222;734556;1315.44;1338.91;1338.91;1312.33;132278;14.9529024837454;-1.81040432616066;30.6800000000001;1308.27230769231;1315.96622899243;1329.2;-16.8799999999999;1332.642;8.34000000000015;3.06344704389114;-0.00689280294737151;41361010.7105844;77.82;0.15
20110223;734557;1307.4;1315.44;1317.91;1299.55;133034;12.4791551431113;-109.950596750834;18.3600000000001;1308.81692307692;1315.15039765981;1327.483;-20.6099999999999;1328.52;-3.4699999999998;1.65458899636116;-0.0102053176670099;43532020.3385209;77.38;0.15
